id,text,label,language,theme,pii_flag,synthetic_style
sms_04474,Vos droits ont ètè recalculès. Vèrifiez votre dossier: hxxps://service-aides-france[.]com/confirm/6d93wd6ocs,phishing,fr,benefits_update,True,advanced_curated
sms_04475,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_04476,AMELI: Dernière étape pour conserver vos droits santé: hxxps://regul-facture-energie[.]com/confirm/hair4cowgz Action requise aujourd'hui.,phishing,fr,vitale_renewal,True,advanced_curated
sms_04477,"Confirm: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://service-aides-france[.]com/suivi/z1ofedr Sans réponse, votre dossier sera suspendu.",phishing,fr,account_verification,True,advanced_curated
sms_04478,Ulys: Amende majoree en attente. Paiement sous 48h: hxxps://validation-compte-fr[.]com/maj/vhzjk,phishing,fr,fine_toll,True,advanced_curated
sms_04479,Colis en attente au point relais. Validation nécessaire: hxxps://maj-dossier-sante[.]fr/dossier/57yyo,phishing,fr,parcel_delivery,True,advanced_curated
sms_04480,"Votre compte sera limité sous 12h sans validation: hxxps://regul-facture-energie[.]com/paiement/dl35 Sans réponse, votre dossier sera suspendu.",phishing,fr,account_verification,True,advanced_curated
sms_04481,Connexion inhabituelle détectée. Vérifiez votre identité: hxxps://secure-remboursement[.]com/paiement/sqoi2j Urgent.,phishing,fr,account_verification,True,advanced_curated
sms_04482,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_04483,"ELEC: Facture corrigee, remboursement en attente de validation: hxxps://validation-compte-fr[.]com/maj/phgft4m",phishing,fr,edf_refund,True,advanced_curated
sms_04484,Facture: Régularisation EDF effectuée. Choisissez votre mode de restitution: hxxps://service-aides-france[.]com/confirm/4ah5ktartw,phishing,fr,edf_refund,True,advanced_curated
sms_04485,SANTÉFR: VOTRE CARTE VITALE ARRIVE À EXPIRATION. METTEZ À JOUR VOTRE DOSSIER: HXXPS://SUIVI-COLIS-FR[.]COM/REMBOURSEMENT/MBZGJZG8U,phishing,fr,vitale_renewal,False,advanced_curated
sms_04486,AMENDE: Avis de contravention disponible. Consultez votre dossier: hxxps://regul-facture-energie[.]com/remboursement/ysi9zf3 Merci.,phishing,fr,fine_toll,True,advanced_curated
sms_04487,CHRONO: Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://service-aides-france[.]com/confirm/vnnvbzw,phishing,fr,parcel_delivery,True,advanced_curated
sms_04488,EnergieFR: Régularisation EDF effectuée. Choisissez votre mode de restitution: hxxps://espace-client-verif[.]net/suivi/yshgpz9 Action requise aujourd'hui.,phishing,fr,edf_refund,True,advanced_curated
sms_04489,"Papa arrive vers 9h, tu peux lui ouvrir ?",ham,fr,family,False,advanced_curated
sms_04490,Virement inhabituel repéré. Opposition urgente au [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04491,Je t'ai laissé un message vocal.,ham,fr,work,False,advanced_curated
sms_04492,Validation carte Vitale requise sous 24h: hxxps://service-aides-france[.]com/suivi/ofa204 Urgent.,phishing,fr,vitale_renewal,True,advanced_curated
sms_04493,AssuranceMaladie: Validation carte Vitale requise sous 24h: hxxps://validation-compte-fr[.]com/remboursement/9dg3 Merci de régulariser avant minuit.,phishing,fr,vitale_renewal,True,advanced_curated
sms_04494,Votre commande a été expédiée.,ham,fr,legit_delivery,False,advanced_curated
sms_04495,Validation carte Vitale requise sous 24h: hxxps://maj-dossier-sante[.]fr/secure/5yjcofn,phishing,fr,vitale_renewal,True,advanced_curated
sms_04496,Votre colis sera livré aujourd'hui entre 11h et 15h.,ham,fr,legit_delivery,False,advanced_curated
sms_04497,AMELI: Votre carte Vitale arrive à expiration. Mettez à jour votre dossier: hxxps://espace-client-verif[.]net/paiement/7aenrioubb Urgent.,phishing,fr,vitale_renewal,True,advanced_curated
sms_04498,"Virement de 129,5€ reçu sur votre c0mpte.",ham,fr,bank_legit,True,advanced_curated
sms_04499,"Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://secure-remboursement[.]com/remboursement/7tdes Sans réponse, votre dossier sera suspendu.",phishing,fr,vitale_renewal,True,advanced_curated
sms_04500,Droits: Document manquant pour maintenir vos aides. Déposez-le ici: hxxps://telepaiement-info[.]net/paiement/p7bd4 Délai très court.,phishing,fr,benefits_update,True,advanced_curated
sms_04501,"Facture corrigee, remboursement en attente de validation: hxxps://validation-compte-fr[.]com/maj/4jrh8ipt Merci de votre réactivité.",phishing,fr,edf_refund,True,advanced_curated
sms_04502,Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://suivi-colis-fr[.]com/secure/89yxjh8k Délai très court. Merci de votre réactivité.,phishing,fr,parcel_delivery,True,advanced_curated
sms_04503,"Profil incomplet, accès suspendu ce soir sans confirmation: hxxps://validation-compte-fr[.]com/confirm/bivscuoav",phishing,fr,account_verification,True,advanced_curated
sms_04504,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_04505,"Avis de contravention disponible. Consultez votre dossier: hxxps://espace-client-verif[.]net/confirm/trzraud2y Sans réponse, votre dossier sera suspendu. Merci.",phishing,fr,fine_toll,True,advanced_curated
sms_04506,AMENDE: Avis de contravention disponible. Consultez votre dossier: hxxps://telepaiement-info[.]net/confirm/i7y0,phishing,fr,fine_toll,True,advanced_curated
sms_04507,"Virement de 589,99€ reçu sur votre compte. Urgent.",ham,fr,bank_legit,True,advanced_curated
sms_04508,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_04509,Peux-tu m'envoyer le fichier avant 17h ?,ham,fr,work,False,advanced_curated
sms_04510,Peux-tu m'envoyer le fichier avant 17h ?,ham,fr,work,False,advanced_curated
sms_04511,VITALE: DOSSIER ASSURANCE MALADIE INCOMPLET. COMPLÉTEZ VOS INFORMATIONS: HXXPS://SUIVI-COLIS-FR[.]COM/MAJ/FUKUH,phishing,fr,vitale_renewal,False,advanced_curated
sms_04512,Code temporaire 664185 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_04513,Point relais confirmé. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_04514,PayLib: Connexion inhabituelle détectée. Vérifiez votre identité: hxxps://validation-compte-fr[.]com/dossier/n1f0,phishing,fr,account_verification,True,advanced_curated
sms_04515,Droits: Vos droits ont été recalculés. Vérifiez votre dossier: hxxps://suivi-colis-fr[.]com/suivi/tyas,phishing,fr,benefits_update,True,advanced_curated
sms_04516,On fait un point rapide demain matin ? Urgent.,ham,fr,work,False,advanced_curated
sms_04517,On mange ensemble ce midi ?,ham,fr,personal_chat,False,advanced_curated
sms_04518,Tu peux passer vers 19h ?,ham,fr,personal_chat,False,advanced_curated
sms_04519,"EDF: Un trop-perçu de 0,99€ est disponible. Confirmez votre remboursement: hxxps://suivi-colis-fr[.]com/remboursement/73hxb8",phishing,fr,edf_refund,True,advanced_curated
sms_04520,Virement inhabituel repéré. Opposition urgente au [PHONE]. Délai très court.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04521,Code temporaire 810158 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_04522,Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://espace-client-verif[.]net/secure/reaguu,phishing,fr,vitale_renewal,True,advanced_curated
sms_04523,Votre carte Vitale arrive à expiration. Mettez à jour votre dossier: hxxps://suivi-colis-fr[.]com/dossier/76sw1yk83g Délai très court.,phishing,fr,vitale_renewal,True,advanced_curated
sms_04524,"Merci encore pour hier, c'était top 😊",ham,fr,personal_chat,False,advanced_curated
sms_04525,Sécurité: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://espace-client-verif[.]net/secure/abxxwn,phishing,fr,account_verification,True,advanced_curated
sms_04526,Point relais confirmé. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_04527,"Suspension de versement évitable avant minuit: hxxps://espace-client-verif[.]net/maj/sch8q7q Sans réponse, votre dossier sera suspendu. Merci.",phishing,fr,benefits_update,True,advanced_curated
sms_04528,"Prélèvement SEPA de 19,99€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_04529,"Retrait de 12,4€ confirmé.",ham,fr,bank_legit,True,advanced_curated
sms_04530,Le livreur a déposé v0tre colis au gardien.,ham,fr,legit_delivery,False,advanced_curated
sms_04531,"Prélèvement SEPA de 2,99€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_04532,Avoir disponible suite à votre dernière facture. Activez le versement: hxxps://regul-facture-energie[.]com/remboursement/w90m43i4 Merci.,phishing,fr,edf_refund,True,advanced_curated
sms_04533,"Paiement carte de 6,8€ effectué chez BOULANGER. Merci de votre réactivité.",ham,fr,bank_legit,True,advanced_curated
sms_04534,Mise à jour obligatoire de votre espace bénéficiaire: hxxps://regul-facture-energie[.]com/suivi/ynjtp,phishing,fr,benefits_update,True,advanced_curated
sms_04535,FranceServices: Document manquant pour maintenir vos aides. Déposez-le ici: hxxps://secure-remboursement[.]com/paiement/ryc9ubtrk,phishing,fr,benefits_update,True,advanced_curated
sms_04536,Débit en cours sur votre carte. Service opposition: [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04537,"Virement de 0,99€ reçu sur votre compte.",ham,fr,bank_legit,True,advanced_curated
sms_04538,"Paiement carte de 6,8€ effectué chez MONOPRIX. Merci de votre réactivité.",ham,fr,bank_legit,True,advanced_curated
sms_04539,"Papa arrive vers 11h, tu peux lui ouvrir ?",ham,fr,family,False,advanced_curated
sms_04540,"ALERTE CB: Transaction non reconnue ce jour. Annulation immédiate via [PHONE]. Sans réponse, votre dossier sera suspendu.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04541,Code temporaire 484434 valable 10 minutes. Merci.,ham,fr,otp_security,True,advanced_curated
sms_04542,Régularisation EDF effectuée. Choisissez votre mode de restitution: hxxps://regul-facture-energie[.]com/paiement/hukp581njb,phishing,fr,edf_refund,True,advanced_curated
sms_04543,Point relais confirme. Retrait possible dès demain.,ham,fr,legit_delivery,False,advanced_curated
sms_04544,Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://espace-client-verif[.]net/paiement/x63cf Urgent.,phishing,fr,vitale_renewal,True,advanced_curated
sms_04545,"Un trop-perçu de 12,4€ est disponible. Confirmez votre remboursement: hxxps://validation-compte-fr[.]com/confirm/egkaza Merci de votre réactivité.",phishing,fr,edf_refund,True,advanced_curated
sms_04546,Les enfants sont bien arrivés. Urgent.,ham,fr,family,False,advanced_curated
sms_04547,"Prelèvement SEPA de 49,9€ enregistre.",ham,fr,bank_legit,True,advanced_curated
sms_04548,VITALE: Votre carte Vitale arrive à expiration. Mettez à jour votre dossier: hxxps://telepaiement-info[.]net/maj/dju39x,phishing,fr,vitale_renewal,True,advanced_curated
sms_04549,"Achat suspect de 12,4€ détecté. Si vous n'êtes pas à l'origine, appelez immédiatement le [PHONE]. Action requise aujourd'hui. Merci.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04550,Code de connexion: 283870. Ne le partagez jamais.,ham,fr,otp_security,True,advanced_curated
sms_04551,"LIVRAISON: Frais de relivraison de 12,4€ à régler avant 23h59: hxxps://regul-facture-energie[.]com/suivi/m4pkixsx09",phishing,fr,parcel_delivery,True,advanced_curated
sms_04552,EDF: Votre remboursement energie expire aujourd'hui: hxxps://validation-compte-fr[.]com/remboursement/bkbfc142 Merci de regulariser avant minuit.,phishing,fr,edf_refund,True,advanced_curated
sms_04553,Le livreur a déposé votre colis au gardien.,ham,fr,legit_delivery,False,advanced_curated
sms_04554,Tu peux venir me chercher à la gare ?,ham,fr,family,False,advanced_curated
sms_04555,Un passage de péage reste impayé. Réglez maintenant: hxxps://suivi-colis-fr[.]com/dossier/doub5y Merci de votre réactivité.,phishing,fr,fine_toll,True,advanced_curated
sms_04556,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_04557,Suspension de versement évitable avant minuit: hxxps://telepaiement-info[.]net/remboursement/esevgc0q,phishing,fr,benefits_update,True,advanced_curated
sms_04558,Amende majorée en attente. Paiement sous 48h: hxxps://service-aides-france[.]com/confirm/ookei,phishing,fr,fine_toll,True,advanced_curated
sms_04559,"EDF: Un trop-perçu de 49,9€ est disponible. Confirmez votre remboursement: hxxps://maj-dossier-sante[.]fr/confirm/yysm4yy",phishing,fr,edf_refund,True,advanced_curated
sms_04560,Débit en cours sur votre carte. Service opposition: [PHONE]. Merci de régulariser avant minuit. Merci.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04561,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_04562,"Amende majorée en attente. Paiement sous 48h: hxxps://regul-facture-energie[.]com/paiement/41vsvdt76 Sans réponse, votre dossier sera suspendu.",phishing,fr,fine_toll,True,advanced_curated
sms_04563,"Facture: Votre remboursement énergie expire aujourd'hui: hxxps://maj-dossier-sante[.]fr/suivi/nse13dw Sans réponse, votre dossier sera suspendu. Merci de votre réactivité.",phishing,fr,edf_refund,True,advanced_curated
sms_04564,Votre code de vérification est 179029.,ham,fr,otp_security,True,advanced_curated
sms_04565,ON FAIT UN POINT RAPIDE DEMAIN MATIN ? URGENT.,ham,fr,work,False,advanced_curated
sms_04566,Votre carte Vitale arrive à expiration. Mettez à jour votre dossier: hxxps://secure-remboursement[.]com/suivi/f80wth Action requise aujourd'hui.,phishing,fr,vitale_renewal,True,advanced_curated
sms_04567,"Vos droits ont été recalculés. Vérifiez v0tre dossier: hxxps://espace-client-verif[.]net/paiement/w689mw Sans réponse, v0tre dossier sera suspendu.",phishing,fr,benefits_update,True,advanced_curated
sms_04568,"Virement de 12,4€ reçu sur votre compte.",ham,fr,bank_legit,True,advanced_curated
sms_04569,On passe dimanche pour le dejeuner. Urgent.,ham,fr,family,False,advanced_curated
sms_04570,Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://maj-dossier-sante[.]fr/dossier/bikc Délai très court.,phishing,fr,account_verification,True,advanced_curated
sms_04571,ALERTE CB: Transaction non reconnue ce jour. Annulation immédiate via [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04572,Amende majorée en attente. Paiement sous 48h: hxxps://validation-compte-fr[.]com/secure/3af6kkfedl,phishing,fr,fine_toll,True,advanced_curated
sms_04573,Suspension de versement évitable avant minuit: hxxps://service-aides-france[.]com/confirm/rz596 Merci.,phishing,fr,benefits_update,True,advanced_curated
sms_04574,"Facture: Un trop-perçu de 2,99€ est disponible. Confirmez votre remboursement: hxxps://maj-dossier-sante[.]fr/suivi/i15h25z",phishing,fr,edf_refund,True,advanced_curated
sms_04575,Validation carte Vitale requise sous 24h: hxxps://espace-client-verif[.]net/dossier/laa6,phishing,fr,vitale_renewal,True,advanced_curated
sms_04576,Dernière relance avant blocage temporaire des paiements: hxxps://regul-facture-energie[.]com/remboursement/c5awprtyve Délai très court.,phishing,fr,benefits_update,True,advanced_curated
sms_04577,Validation carte Vitale requise sous 24h: hxxps://validation-compte-fr[.]com/secure/mby6i17et,phishing,fr,vitale_renewal,True,advanced_curated
sms_04578,Votre colis sera livré aujourd'hui entre 21h et 18h.,ham,fr,legit_delivery,False,advanced_curated
sms_04579,"ELEC: Un trop-perçu de 1,49€ est disponible. Confirmez votre remboursement: hxxps://service-aides-france[.]com/suivi/sdsh Merci de regulariser avant minuit.",phishing,fr,edf_refund,True,advanced_curated
sms_04580,"PayLib: Votre compte sera limité sous 12h sans validation: hxxps://validation-compte-fr[.]com/maj/72zf Sans réponse, votre dossier sera suspendu. Merci de votre réactivité.",phishing,fr,account_verification,True,advanced_curated
sms_04581,"Frais de relivraison de 1,95€ à régler avant 23h59: hxxps://maj-dossier-sante[.]fr/confirm/uc1hh5lf6a",phishing,fr,parcel_delivery,True,advanced_curated
sms_04582,Ulys: Dernier rappel avant majoration automatique: hxxps://secure-remboursement[.]com/suivi/8ui9xq5,phishing,fr,fine_toll,True,advanced_curated
sms_04583,Je t'ai laissé un message vocal.,ham,fr,work,False,advanced_curated
sms_04584,PayLib: Réinitialisation de sécurité requise. Continuez ici: hxxps://espace-client-verif[.]net/remboursement/0kmcmx Merci de régulariser avant minuit.,phishing,fr,account_verification,True,advanced_curated
sms_04585,SOSCARTES: Virement inhabituel repéré. Opposition urgente au [PHONE]. Urgent.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04586,Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://validation-compte-fr[.]com/secure/opklj6 Merci de régulariser avant minuit.,phishing,fr,vitale_renewal,True,advanced_curated
sms_04587,"Je suis en route, j'arrive dans 42 min. Merci de votre réactivité.",ham,fr,personal_chat,False,advanced_curated
sms_04588,EDF: Votre remboursement énergie expire aujourd'hui: hxxps://espace-client-verif[.]net/confirm/bffheyz,phishing,fr,edf_refund,True,advanced_curated
sms_04589,Tu as bien récupéré les clés ?,ham,fr,personal_chat,False,advanced_curated
sms_04590,Votre colis sera livré aujourd'hui entre 18h et 16h.,ham,fr,legit_delivery,False,advanced_curated
sms_04591,Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://maj-dossier-sante[.]fr/paiement/liuvj,phishing,fr,vitale_renewal,True,advanced_curated
sms_04592,Code de connexion: 832562. Ne le partagez jamais. Urgent.,ham,fr,otp_security,True,advanced_curated
sms_04593,Votre carte Vitale arrive à expiration. Mettez à jour votre dossier: hxxps://secure-remboursement[.]com/secure/uvhgqk820p,phishing,fr,vitale_renewal,True,advanced_curated
sms_04594,Paiement: Virement inhabituel repéré. Opposition urgente au [PHONE]. Action requise aujourd'hui. Merci de votre réactivité.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04595,Document manquant pour maintenir vos aides. Déposez-le ici: hxxps://maj-dossier-sante[.]fr/confirm/qpki7p5t,phishing,fr,benefits_update,True,advanced_curated
sms_04596,Je t'appelle après la réunion. Merci.,ham,fr,personal_chat,False,advanced_curated
sms_04597,Ulys: Péage impayé constaté. Régularisez avant majoration: hxxps://secure-remboursement[.]com/suivi/gfx30ac Urgent.,phishing,fr,fine_toll,True,advanced_curated
sms_04598,Avoir disponible suite à votre dernière facture. Activez le versement: hxxps://telepaiement-info[.]net/suivi/lry3igwe,phishing,fr,edf_refund,True,advanced_curated
sms_04599,Je t'ai laissé un message vocal.,ham,fr,work,False,advanced_curated
sms_04600,Point relais confirmé. Retrait possible dès demain. Urgent.,ham,fr,legit_delivery,False,advanced_curated
sms_04601,RelaisColis: Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://regul-facture-energie[.]com/paiement/g8za2obx9 Merci de régulariser avant minuit.,phishing,fr,parcel_delivery,True,advanced_curated
sms_04602,"Je suis en route, j'arrive dans 42 min.",ham,fr,personal_chat,False,advanced_curated
sms_04603,Je t'ai laissé un message vocal. Merci de votre réactivité.,ham,fr,work,False,advanced_curated
sms_04604,Régularisation EDF effectuée. Choisissez votre mode de restitution: hxxps://telepaiement-info[.]net/secure/osvc1u,phishing,fr,edf_refund,True,advanced_curated
sms_04605,Dossier Assurance Maladie incomplet. Complétez vos informations: hxxps://secure-remboursement[.]com/dossier/uwcozfqpii,phishing,fr,vitale_renewal,True,advanced_curated
sms_04606,Code de connexion: 313179. Ne le partagez jamais.,ham,fr,otp_security,True,advanced_curated
sms_04607,Virement inhabituel repéré. Opposition urgente au [PHONE]. Action requise aujourd'hui.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04608,Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://validation-compte-fr[.]com/dossier/gw22ygyzt,phishing,fr,vitale_renewal,True,advanced_curated
sms_04609,Opposition: Virement inhabituel repéré. Opposition urgente au [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04610,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_04611,FranceServices: Dernière relance avant blocage temporaire des paiements: hxxps://maj-dossier-sante[.]fr/maj/vr1h61,phishing,fr,benefits_update,True,advanced_curated
sms_04612,AssuranceMaladie: Nouvelle carte disponible. Confirmez l'adresse d'envoi: hxxps://espace-client-verif[.]net/secure/o61p,phishing,fr,vitale_renewal,True,advanced_curated
sms_04613,Votre code de vérification est 128485.,ham,fr,otp_security,True,advanced_curated
sms_04614,"EnergieFR: Un trop-perçu de 0,99€ est disponible. Confirmez votre remboursement: hxxps://regul-facture-energie[.]com/confirm/ddcirow8",phishing,fr,edf_refund,True,advanced_curated
sms_04615,Code de connexion: 140677. Ne le partagez jamais.,ham,fr,otp_security,True,advanced_curated
sms_04616,Péage impayé constaté. Régularisez avant majoration: hxxps://regul-facture-energie[.]com/suivi/w29phbchu Urgent.,phishing,fr,fine_toll,True,advanced_curated
sms_04617,"Paiement carte de 1,95€ effectué chez SNCF. Merci de votre réactivité.",ham,fr,bank_legit,True,advanced_curated
sms_04618,Confirm: Réinitialisation de sécurité requise. Continuez ici: hxxps://suivi-colis-fr[.]com/remboursement/rcfld,phishing,fr,account_verification,True,advanced_curated
sms_04619,"Paiement carte de 19,99€ effectue chez UBER.",ham,fr,bank_legit,True,advanced_curated
sms_04620,Le livreur a déposé votre colis au gardien.,ham,fr,legit_delivery,False,advanced_curated
sms_04621,On se retrouve à 7h20 devant le cinéma ?,ham,fr,personal_chat,False,advanced_curated
sms_04622,Code de connexion: 543102. Ne le partagez jamais.,ham,fr,otp_security,True,advanced_curated
sms_04623,Le client a validé la proposition.,ham,fr,work,False,advanced_curated
sms_04624,"Votre colis ne rentre pas dans la boîte aux lettres. Reprogrammez la livraison: hxxps://suivi-colis-fr[.]com/confirm/fpnnqk0 Sans réponse, votre dossier sera suspendu.",phishing,fr,parcel_delivery,True,advanced_curated
sms_04625,Transaction non reconnue ce jour. Annulation immédiate via [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04626,"ALERTE CB: Virement inhabituel repéré. Opposition urgente au [PHONE]. Sans réponse, votre dossier sera suspendu. Merci.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04627,On passe dimanche pour le déjeuner.,ham,fr,family,False,advanced_curated
sms_04628,Amende majoree en attente. Paiement sous 48h: hxxps://secure-remboursement[.]com/suivi/6bndoz6,phishing,fr,fine_toll,True,advanced_curated
sms_04629,"EDF: Un trop-perçu de 89,0€ est disponible. Confirmez votre remboursement: hxxps://telepaiement-info[.]net/secure/p7e1047wwb Urgent.",phishing,fr,edf_refund,True,advanced_curated
sms_04630,Peux-tu m'envoyer le fichier avant 17h ?,ham,fr,work,False,advanced_curated
sms_04631,On mange ensemble ce midi ?,ham,fr,personal_chat,False,advanced_curated
sms_04632,"Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://suivi-colis-fr[.]com/confirm/rx245g Sans réponse, votre dossier sera suspendu.",phishing,fr,account_verification,True,advanced_curated
sms_04633,Tu peux passer vers 9h ?,ham,fr,personal_chat,False,advanced_curated
sms_04634,Dernier rappel avant majoration automatique: hxxps://secure-remboursement[.]com/maj/y7p62zko0e,phishing,fr,fine_toll,True,advanced_curated
sms_04635,Code temporaire 878073 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_04636,Votre colis sera livré aujourd'hui entre 11h et 19h.,ham,fr,legit_delivery,False,advanced_curated
sms_04637,"Compte: Profil incomplet, accès suspendu ce soir sans confirmation: hxxps://regul-facture-energie[.]com/maj/auneo5chm Merci de régulariser avant minuit.",phishing,fr,account_verification,True,advanced_curated
sms_04638,Le livreur a déposé votre colis au gardien.,ham,fr,legit_delivery,False,advanced_curated
sms_04639,Virement inhabituel repéré. Opposition urgente au [PHONE]. Urgent.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04640,Dernière étape pour conserver vos droits santé: hxxps://espace-client-verif[.]net/secure/sjws1,phishing,fr,vitale_renewal,True,advanced_curated
sms_04641,Tu peux passer vers 21h ?,ham,fr,personal_chat,False,advanced_curated
sms_04642,Avoir disponible suite à votre dernière facture. Activez le versement: hxxps://regul-facture-energie[.]com/remboursement/mdg3,phishing,fr,edf_refund,True,advanced_curated
sms_04643,"Paiement: Achat suspect de 6,8€ détecté. Si vous n'êtes pas à l'origine, appelez immédiatement le [PHONE]. Délai très court.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04644,"Mamie va mieux, je te tiens au courant.",ham,fr,family,False,advanced_curated
sms_04645,Confirm: Nouvelle politique de sécurité. Mise à jour nécessaire: hxxps://service-aides-france[.]com/suivi/ssf8hstrlt,phishing,fr,account_verification,True,advanced_curated
sms_04646,Tu peux passer vers 21h ?,ham,fr,personal_chat,False,advanced_curated
sms_04647,Code temporaire 340837 valable 10 minutes.,ham,fr,otp_security,True,advanced_curated
sms_04648,Paiement refusé puis nouvelle tentative observée. Contact anti-fraude: [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04649,"Paiement: Achat suspect de 129,5€ détecté. Si vous n'êtes pas à l'origine, appelez immédiatement le [PHONE].",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04650,Tu peux passer vers 17h ?,ham,fr,personal_chat,False,advanced_curated
sms_04651,"Merci encore pour hier, c'était top 😊 Merci de votre réactivité.",ham,fr,personal_chat,False,advanced_curated
sms_04652,ALERTE CB: Débit en cours sur votre carte. Service opposition: [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04653,"Prélèvement SEPA de 2,99€ enregistré.",ham,fr,bank_legit,True,advanced_curated
sms_04654,"RETRAIT DE 0,99€ CONFIRMÉ.",ham,fr,bank_legit,True,advanced_curated
sms_04655,"EnergieFR: Facture corrigée, remboursement en attente de validation: hxxps://maj-dossier-sante[.]fr/remboursement/tvwa31 Action requise aujourd'hui.",phishing,fr,edf_refund,True,advanced_curated
sms_04656,Tu peux venir me chercher à la gare ?,ham,fr,family,False,advanced_curated
sms_04657,Avoir disponible suite à votre dernière facture. Activez le versement: hxxps://maj-dossier-sante[.]fr/confirm/f68j4h9uh Merci de régulariser avant minuit. Merci.,phishing,fr,edf_refund,True,advanced_curated
sms_04658,Les enfants sont bien arrivés. Merci de votre réactivité.,ham,fr,family,False,advanced_curated
sms_04659,"ColisInfo: Dernier rappel livraison. Confirmez vos coordonnees: hxxps://validation-compte-fr[.]com/remboursement/7otb85v Sans reponse, votre dossier sera suspendu.",phishing,fr,parcel_delivery,True,advanced_curated
sms_04660,Virement inhabituel repèrè. Opposition urgente au [PHONE]. Merci de règulariser avant minuit.,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04661,"Merci encore pour hier, c'était top 😊",ham,fr,personal_chat,False,advanced_curated
sms_04662,Un passage de péage reste impayé. Réglez maintenant: hxxps://secure-remboursement[.]com/paiement/96ycxneam5,phishing,fr,fine_toll,True,advanced_curated
sms_04663,Tu peux venir me chercher à la gare ?,ham,fr,family,False,advanced_curated
sms_04664,Votre commande a été expédiée. Merci.,ham,fr,legit_delivery,False,advanced_curated
sms_04665,RelaisColis: Échec de livraison aujourd'hui. Choisissez un nouveau créneau: hxxps://validation-compte-fr[.]com/secure/yb4bomz Merci.,phishing,fr,parcel_delivery,True,advanced_curated
sms_04666,"ServiceFraude: Virement inhabituel repéré. Opposition urgente au [PHONE]. Sans réponse, votre dossier sera suspendu. Urgent.",phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04667,"Mamie va mieux, je te tiens au courant. Urgent.",ham,fr,family,False,advanced_curated
sms_04668,Votre commande a été expédiée.,ham,fr,legit_delivery,False,advanced_curated
sms_04669,SOSCARTES: Paiement refuse puis nouvelle tentative observee. Contact anti-fraude: [PHONE].,phishing,fr,fake_bank_opposition,True,advanced_curated
sms_04670,AssuranceMaladie: Validation carte Vitale requise sous 24h: hxxps://validation-compte-fr[.]com/maj/led0z4zm,phishing,fr,vitale_renewal,True,advanced_curated
